is_not_property,estimated_dollar_loss,ignition_source,longitude,latitude,hour
#052c66cb,0,NA,-79.25123857,43.77968546,22
#052c66cb,0,NA,-79.51885446,43.71211667,22
#052c66cb,0,NA,-79.5069391,43.64274129,23
#052c66cb,0,NA,-79.24506118,43.74323019,23
#052c66cb,0,NA,-79.4902154,43.64009483,0
#052c66cb,0,NA,-79.24446962,43.74954321,0
#052c66cb,0,NA,-79.46912083,43.77794351,1
#052c66cb,0,NA,-79.36945966,43.6545253,22
#052c66cb,0,999 - Undetermined,-79.37144422,43.65589584,22
#052c66cb,0,NA,-79.37144422,43.65589584,22
red,25000,81 - Vehicle - Electrical,-79.35669065,43.66223713,6
red,30,"11 - Stove, Range-top burner",-79.26353525,43.71094048,12
red,25000,81 - Vehicle - Electrical,-79.52768522,43.76514746,12
red,30000,55 - Candle,-79.2759855,43.79432613,12
#052c66cb,0,NA,-79.46201212,43.708115,15
#052c66cb,0,NA,-79.38537476,43.80496208,17
#052c66cb,0,NA,-79.43135157,43.6577365,0
#052c66cb,0,NA,-79.26637694,43.82934104,16
#052c66cb,0,NA,-79.39844581,43.65389605,16
#052c66cb,0,NA,-79.38988691,43.68899246,17
#052c66cb,0,NA,-79.3126753,43.81663489,17
#052c66cb,0,NA,-79.33731638,43.71655362,18
#052c66cb,0,NA,-79.28539951,43.69699828,16
#052c66cb,0,NA,-79.37232147,43.67135534,20
red,60000,"93 - Hot Ashes, Embers, Spark",-79.45237969,43.64845337,21
red,0,98 - Other,-79.44653093,43.78907741,4
#052c66cb,0,NA,-79.35984695,43.71801113,6
#052c66cb,0,NA,-79.4261847,43.68162752,9
red,500,31 - Central Heating/Cooling Unit,-79.18525486,43.79297031,11
red,0,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.35023303,43.64629938,11
red,5000,14 - Open Fired Barbeque - Fixed or Portable,-79.54095523,43.644094,11
#052c66cb,0,NA,-79.31347179,43.76379954,11
red,100000,"11 - Stove, Range-top burner",-79.45802174,43.6830953,14
#052c66cb,0,NA,-79.41483027,43.7409335,20
#052c66cb,0,NA,-79.34871002,43.65622678,21
#052c66cb,0,NA,-79.29882413,43.72899216,21
#052c66cb,500,76 - Lighters (open flame),-79.3832038,43.65431885,12
red,40000,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.36501492,43.66105204,0
red,1000,999 - Undetermined,-79.43950275,43.63910771,1
#052c66cb,0,NA,-79.40295558,43.6445419,5
red,5000,"11 - Stove, Range-top burner",-79.28574101,43.75869096,5
red,0,55 - Candle,-79.57023502,43.72654912,1
#052c66cb,0,NA,-79.35894166,43.65526218,9
red,750000,999 - Undetermined,-79.22625937,43.74439381,7
red,10000,"11 - Stove, Range-top burner",-79.41734255,43.69976102,9
#052c66cb,0,NA,-79.57057905,43.69105961,13
red,25000,"11 - Stove, Range-top burner",-79.38647877,43.69817455,14
#052c66cb,2000,81 - Vehicle - Electrical,-79.52094968,43.6961678,16
#052c66cb,0,NA,-79.34709717,43.7874426,17
#052c66cb,10000,999 - Undetermined,-79.17215866,43.7691981,19
#052c66cb,0,NA,-79.37069714,43.67200954,20
#052c66cb,0,NA,-79.3834218,43.66213609,21
#052c66cb,0,NA,-79.39924106,43.64245916,21
red,10000,24 - Circuit Wiring - Copper,-79.15670171,43.80147749,1
red,10000,76 - Lighters (open flame),-79.2291213,43.72798497,7
#052c66cb,0,NA,-79.42883406,43.64041956,10
#052c66cb,10000,14 - Open Fired Barbeque - Fixed or Portable,-79.29179041,43.74995288,19
red,9000,77 - Matches or Lighters (unable to distinguish),-79.51380034,43.71983033,13
#052c66cb,0,NA,-79.38612272,43.76717462,14
#052c66cb,5000,82 - Vehicle - Mechanical,-79.38868394,43.64820005,14
#052c66cb,100000,999 - Undetermined,-79.58656179,43.6682162,1
#052c66cb,0,NA,-79.44399689,43.65808967,5
red,60000,12 - Oven,-79.48072181,43.71443746,8
#052c66cb,0,NA,-79.39215599,43.64968115,9
#052c66cb,0,NA,-79.56323478,43.66598209,12
red,500,999 - Undetermined,-79.23657151,43.78837037,18
red,250000,999 - Undetermined,-79.15884246,43.78570394,18
#052c66cb,0,999 - Undetermined,-79.40844173,43.75380911,20
red,5000,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.38946038,43.67292857,21
#052c66cb,0,NA,-79.2941565,43.66786403,21
red,150000,"29 - Extension Cord, Temporary Wiring",-79.20906704,43.80921495,17
#052c66cb,0,NA,-79.39222647,43.63845371,20
#052c66cb,0,NA,-79.5521565,43.69579632,21
red,65000,98 - Other,-79.20562856,43.76404977,0
red,0,999 - Undetermined,-79.4272318,43.79296399,8
#052c66cb,0,NA,-79.38406969,43.67350012,11
#052c66cb,0,NA,-79.27111724,43.71415819,13
red,10,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.32092419,43.7593652,0
#052c66cb,0,NA,-79.42144176,43.6844554,1
red,10000,43 - Clothes Dryer,-79.22792794,43.73998098,7
#052c66cb,0,NA,-79.37328722,43.78914941,7
#052c66cb,0,NA,-79.50979293,43.59441401,17
#052c66cb,0,NA,-79.40963164,43.63625532,21
red,15000,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.31181789,43.7479623,1
#052c66cb,0,NA,-79.36034916,43.65441051,10
#052c66cb,0,NA,-79.30065051,43.6666414,23
red,1000,"47 - Refrigerator, Freezer (includes vending machine)",-79.49836749,43.61617394,13
#052c66cb,0,NA,-79.2291213,43.72798497,15
#052c66cb,100,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.41560951,43.7222556,13
#052c66cb,500,999 - Undetermined,-79.41323021,43.69472507,9
#052c66cb,0,NA,-79.17635929,43.82074159,12
red,0,999 - Undetermined,-79.34573511,43.77963439,14
red,10000,"11 - Stove, Range-top burner",-79.43693152,43.6396028,15
#052c66cb,0,NA,-79.29429617,43.80181321,16
#052c66cb,0,NA,-79.39462491,43.64442282,18
red,0,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.44646141,43.66672551,19
#052c66cb,0,999 - Undetermined,-79.41600169,43.78163768,21
#052c66cb,100000,999 - Undetermined,-79.58115105,43.70064633,6
#052c66cb,50,999 - Undetermined,-79.5372909,43.71702365,6
#052c66cb,500,999 - Undetermined,-79.56574489,43.73815687,21
#052c66cb,0,NA,-79.50979293,43.59441401,22
red,0,77 - Matches or Lighters (unable to distinguish),-79.2061682,43.81132525,22
red,500,22 - Meter,-79.34138709,43.70801775,22
#052c66cb,0,NA,-79.36919146,43.66727011,17
red,20000,"11 - Stove, Range-top burner",-79.14739409,43.7794832,18
#052c66cb,0,NA,-79.33270099,43.75951929,18
red,8000,"29 - Extension Cord, Temporary Wiring",-79.32186126,43.67231342,13
#052c66cb,0,NA,-79.54085192,43.72038396,16
#052c66cb,0,NA,-79.43752649,43.75149283,18
#052c66cb,0,NA,-79.28444097,43.6712067,23
red,100000,"28 - Cord, Cable for Appliance, Electrical Articles",-79.46637926,43.71049461,23
red,5000,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.37887823,43.65614626,1
red,65000,77 - Matches or Lighters (unable to distinguish),-79.32727525,43.75528232,13
red,1000,12 - Oven,-79.32137372,43.69315559,14
red,1000,"96 - Chemical Reaction (eg. spontaneous combustion, etc.)",-79.38730605,43.69298627,15
#052c66cb,0,NA,-79.24515877,43.7038405,15
#052c66cb,0,NA,-79.45094611,43.7723125,16
#052c66cb,12000,999 - Undetermined,-79.57322788,43.68301739,16
#052c66cb,0,NA,-79.45299522,43.65000796,16
red,5000,"92 - Open Fire (eg. camp fire, rubbish fire, etc.)",-79.39082556,43.67003757,18
#052c66cb,0,NA,-79.43431345,43.6571226,20
#052c66cb,0,NA,-79.43431345,43.6571226,9
#052c66cb,0,NA,-79.3436255,43.70747321,12
#052c66cb,7500,999 - Undetermined,-79.43025534,43.776494,21
red,15000,41 - Other Heating Equipment,-79.39931666,43.71107664,2
#052c66cb,2000,81 - Vehicle - Electrical,-79.41957566,43.63849477,9
#052c66cb,0,NA,-79.38471298,43.65807471,12
red,40000,43 - Clothes Dryer,-79.5197911,43.73837167,16
red,100,17 - Wood burning stove,-79.418785,43.6544562,17
#052c66cb,80000,999 - Undetermined,-79.20653171,43.80835431,19
#052c66cb,0,999 - Undetermined,-79.37144422,43.65589584,23
#052c66cb,0,NA,-79.38095933,43.66572255,23
#052c66cb,0,NA,-79.38205611,43.6683486,0
#052c66cb,100000,999 - Undetermined,-79.56781195,43.65412036,7
#052c66cb,0,NA,-79.22366309,43.76162578,22
#052c66cb,0,NA,-79.38136264,43.66670274,1
#052c66cb,2000,77 - Matches or Lighters (unable to distinguish),-79.46590489,43.67657157,11
#052c66cb,0,NA,-79.21676401,43.81796368,22
#052c66cb,0,NA,-79.37695184,43.65291793,1
#052c66cb,0,NA,-79.37695184,43.65291793,1
#052c66cb,15000,999 - Undetermined,-79.32330939,43.7324572,15
#052c66cb,0,NA,-79.38612272,43.76717462,16
#052c66cb,0,NA,-79.5520886,43.72673893,20
#052c66cb,0,NA,-79.50664578,43.5979125,21
#052c66cb,0,NA,-79.45329836,43.64453408,7
#052c66cb,0,NA,-79.46352351,43.69844216,11
#052c66cb,5000,999 - Undetermined,-79.33914525,43.76838934,18
#052c66cb,0,NA,-79.27987063,43.73524062,4
#052c66cb,0,NA,-79.39984311,43.67437474,15
#052c66cb,0,NA,-79.35849566,43.76065009,16
#052c66cb,0,NA,-79.34695296,43.76528717,16
red,100000,999 - Undetermined,-79.48448304,43.64933037,21
red,100000,999 - Undetermined,-79.19498722,43.76267054,23
#052c66cb,1000,81 - Vehicle - Electrical,-79.48641332,43.65400841,8
#052c66cb,10000,999 - Undetermined,-79.30434318,43.77096048,10
red,35000,999 - Undetermined,-79.30048474,43.72794186,11
#052c66cb,0,NA,-79.30787933,43.664782,23
#052c66cb,0,NA,-79.42626292,43.67493122,23
#052c66cb,0,NA,-79.41397694,43.6452054,5
red,10000,79 - Other Open Flame Tools/Smokers' Articles,-79.51380034,43.71983033,19
#052c66cb,1000,14 - Open Fired Barbeque - Fixed or Portable,-79.48048306,43.6824371,19
red,0,98 - Other,-79.47933794,43.78255474,20
#052c66cb,0,NA,-79.49005966,43.61094398,20
#052c66cb,1000,999 - Undetermined,-79.43883795,43.73188462,21
#052c66cb,0,NA,-79.56254512,43.75462936,21
#052c66cb,0,NA,-79.4175132,43.6599346,22
red,3000,999 - Undetermined,-79.55598369,43.71694765,3
#052c66cb,0,NA,-79.39304492,43.65803712,8
red,2000000,84 - Other Mechanical,-79.53894661,43.75848342,10
#052c66cb,10000,85 - Vehicle collision,-79.23540047,43.78586559,13
#052c66cb,0,NA,-79.48803117,43.61936453,20
#052c66cb,8000,88 - Multiple Ignition Source or Igniting Equipment (suspected arson),-79.37564916,43.70693963,20
#052c66cb,0,NA,-79.42544144,43.68998385,21
#052c66cb,0,NA,-79.43368974,43.64977281,0
#052c66cb,0,NA,-79.39364004,43.64576293,3
red,10000,"19 - Other Cooking Items (eg Toaster, Kettle, elec frying pan)",-79.3885776,43.76905553,6
#052c66cb,0,NA,-79.36403029,43.65127353,10
red,2000,"11 - Stove, Range-top burner",-79.32207548,43.68959388,15
#052c66cb,0,NA,-79.58855831,43.73011518,15
#052c66cb,0,NA,-79.62175007,43.72743578,16
#052c66cb,0,NA,-79.44975233,43.69443996,18
#052c66cb,0,NA,-79.38495387,43.66584042,20
#052c66cb,0,NA,-79.37069714,43.67200954,22
#052c66cb,5000,82 - Vehicle - Mechanical,-79.22668759,43.80518269,22
red,400000,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.44877138,43.65976354,23
#052c66cb,0,NA,-79.33009151,43.66891414,23
#052c66cb,0,NA,-79.21623911,43.803992,23
#052c66cb,0,NA,-79.43378562,43.66582298,23
red,10000,24 - Circuit Wiring - Copper,-79.44264886,43.66892329,13
red,20000,24 - Circuit Wiring - Copper,-79.26432425,43.70614993,18
red,25000,55 - Candle,-79.43668683,43.66610578,21
red,200,55 - Candle,-79.37473469,43.66068127,2
#052c66cb,0,NA,-79.51091589,43.62233786,18
#052c66cb,0,NA,-79.3758926,43.6724655,15
red,2000,999 - Undetermined,-79.56525392,43.7259804,13
red,10000,"11 - Stove, Range-top burner",-79.51042617,43.72477238,13
#052c66cb,50000,999 - Undetermined,-79.23510017,43.75185456,20
#052c66cb,8000,999 - Undetermined,-79.17583529,43.80656403,23
#052c66cb,0,NA,-79.33876873,43.76289239,15
#052c66cb,0,NA,-79.38869656,43.67488195,16
#052c66cb,5000,999 - Undetermined,-79.18622555,43.768409,18
red,30000,999 - Undetermined,-79.26590463,43.75393576,21
#052c66cb,0,NA,-79.18622555,43.768409,23
#052c66cb,0,NA,-79.34843109,43.674901,2
#052c66cb,0,NA,-79.38892291,43.64041484,5
#052c66cb,0,NA,-79.33982436,43.67170661,7
#052c66cb,0,NA,-79.3720338,43.66071283,21
#052c66cb,0,NA,-79.40131179,43.649673,7
#052c66cb,0,NA,-79.39483428,43.67508488,9
#052c66cb,0,NA,-79.57154898,43.66698919,10
red,5000,20 - Service/Utility Lines (includes power/hydro transmission lines),-79.33054523,43.66699315,14
red,1000,"11 - Stove, Range-top burner",-79.3436255,43.70747321,16
#052c66cb,8000,81 - Vehicle - Electrical,-79.50897985,43.72236417,17
#052c66cb,0,91 - Fireworks,-79.41600169,43.78163768,17
#052c66cb,0,NA,-79.2992606,43.81278915,18
#052c66cb,0,NA,-79.43733687,43.75076348,22
#052c66cb,0,NA,-79.33921609,43.67183938,23
red,15000000,999 - Undetermined,-79.35848696,43.74242984,21
red,5000,83 - Other Electrical,-79.46847634,43.65689108,13
#052c66cb,0,NA,-79.38489385,43.65851072,15
red,75000,999 - Undetermined,-79.53020157,43.69934465,18
red,0,39 - Chimney - Masonry,-79.2656254,43.78150657,18
#052c66cb,0,NA,-79.37378673,43.64844214,20
#052c66cb,0,NA,-79.48887944,43.60729382,22
#052c66cb,20000,999 - Undetermined,-79.42615198,43.73886536,19
red,0,98 - Other,-79.50637968,43.69471045,16
#052c66cb,0,NA,-79.30975283,43.66339677,20
#052c66cb,1000,999 - Undetermined,-79.44410126,43.79082246,21
#052c66cb,0,NA,-79.41903209,43.65515714,14
#052c66cb,0,NA,-79.53764011,43.63897731,15
red,30000,999 - Undetermined,-79.40004842,43.65794851,7
#052c66cb,0,NA,-79.19599502,43.79123255,0
#052c66cb,15000,85 - Vehicle collision,-79.55955146,43.62407225,2
#052c66cb,20000,999 - Undetermined,-79.50626769,43.72124327,4
#052c66cb,0,NA,-79.38067489,43.65577407,5
red,20,76 - Lighters (open flame),-79.21166326,43.74372216,12
#052c66cb,30000,77 - Matches or Lighters (unable to distinguish),-79.17918346,43.82739198,16
#052c66cb,0,NA,-79.38272542,43.64598318,17
#052c66cb,5000,999 - Undetermined,-79.17932736,43.77467998,18
red,750,12 - Oven,-79.22039814,43.80127277,18
#052c66cb,0,NA,-79.38406969,43.67350012,20
#052c66cb,0,NA,-79.3774043,43.67386228,21
red,1200,12 - Oven,-79.54416271,43.59930025,19
#052c66cb,35000,999 - Undetermined,-79.43746745,43.78502674,23
#052c66cb,0,NA,-79.38400856,43.64239085,0
red,100000,999 - Undetermined,-79.47274347,43.69068404,1
#052c66cb,3000,81 - Vehicle - Electrical,-79.4391655,43.63821193,6
red,2000,"11 - Stove, Range-top burner",-79.3972391,43.65090227,9
#052c66cb,0,NA,-79.52220965,43.63654112,10
red,1000,999 - Undetermined,-79.14622341,43.79892473,16
#052c66cb,0,NA,-79.34122115,43.64211312,21
red,10000,84 - Other Mechanical,-79.2459016,43.78077679,13
#052c66cb,5000,30 - Other Electrical Distribution Item,-79.56660166,43.64898677,13
red,4000,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.25808552,43.78537061,14
#052c66cb,0,NA,-79.21196746,43.80333575,18
#052c66cb,500,"51 - Incandescent Lamp - Light Bulb, Spotlight",-79.21735963,43.73063936,17
red,120000,9990 - Under Investigation,-79.35938244,43.7294468,0
#052c66cb,40000,999 - Undetermined,-79.50032726,43.62346505,2
#052c66cb,0,NA,-79.33982436,43.67170661,2
#052c66cb,5000,999 - Undetermined,-79.38184575,43.73603392,5
#052c66cb,3000,999 - Undetermined,-79.52634302,43.76112686,8
#052c66cb,0,NA,-79.41593904,43.64718448,11
red,9000,81 - Vehicle - Electrical,-79.2054723,43.77192689,14
#052c66cb,10000,81 - Vehicle - Electrical,-79.56781195,43.65412036,18
#052c66cb,0,NA,-79.37147419,43.72168088,19
#052c66cb,70000,81 - Vehicle - Electrical,-79.24011096,43.78886937,14
red,500,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.4979091,43.61502627,14
#052c66cb,0,NA,-79.28826373,43.78328686,14
#052c66cb,200,999 - Undetermined,-79.38011106,43.6636973,9
#052c66cb,0,NA,-79.39243454,43.63902195,17
#052c66cb,0,NA,-79.38859917,43.65546553,21
#052c66cb,0,NA,-79.19758013,43.7589703,2
red,5000,"11 - Stove, Range-top burner",-79.32362849,43.79302271,18
#052c66cb,0,NA,-79.16465505,43.7951682,20
red,2000,43 - Clothes Dryer,-79.34316629,43.769432020000004,20
#052c66cb,0,NA,-79.38205611,43.6683486,7
#052c66cb,10000,81 - Vehicle - Electrical,-79.13854296,43.79721679,13
red,0,75 - Matches (open flame),-79.411213,43.66511574,20
red,300,34 - Space Heater - Portable,-79.29344857,43.68540109,11
#052c66cb,10000,81 - Vehicle - Electrical,-79.54375152,43.59838237,12
#052c66cb,0,NA,-79.31122343,43.81696618,19
red,100,17 - Wood burning stove,-79.27365082,43.69436523,20
#052c66cb,0,NA,-79.521725,43.5971276,0
#052c66cb,25000,999 - Undetermined,-79.33887388,43.72050081,11
#052c66cb,5000,999 - Undetermined,-79.4813743,43.7229957,13
red,500,43 - Clothes Dryer,-79.43321596,43.64858656,14
#052c66cb,1000,999 - Undetermined,-79.37144422,43.65589584,14
#052c66cb,0,NA,-79.23663659,43.83025663,18
#052c66cb,5000,999 - Undetermined,-79.49169273,43.75722998,20
#052c66cb,1000,999 - Undetermined,-79.37144422,43.65589584,20
red,3000,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.33780496,43.67434432,22
#052c66cb,0,NA,-79.38505175,43.66606366,3
red,25000,"29 - Extension Cord, Temporary Wiring",-79.51070145,43.759816,9
#052c66cb,0,NA,-79.26749992,43.70543964,12
#052c66cb,0,NA,-79.37837637,43.76883594,15
#052c66cb,0,NA,-79.3972391,43.65090227,17
#052c66cb,35000,81 - Vehicle - Electrical,-79.46023404,43.70412239,19
#052c66cb,0,999 - Undetermined,-79.50052088,43.76224099,20
red,5000,76 - Lighters (open flame),-79.38373363,43.66289607,2
red,0,999 - Undetermined,-79.51042617,43.72477238,11
#052c66cb,0,NA,-79.40521825,43.6374735,12
#052c66cb,2300,82 - Vehicle - Mechanical,-79.25507763,43.78150053,14
#052c66cb,0,NA,-79.27699443,43.70239667,15
#052c66cb,0,NA,-79.38136264,43.66670274,18
#052c66cb,0,NA,-79.26393848,43.77722754,17
#052c66cb,0,NA,-79.37220824,43.66763494,17
red,5000,999 - Undetermined,-79.40421505,43.65283389,22
red,75000,"62 - Heat Treatment Equipment (eg. furnace, oven, kiln, quench tanks,",-79.266008,43.77466684,22
#052c66cb,0,NA,-79.4339479,43.66946936,11
red,250000,999 - Undetermined,-79.2632118,43.74369584,13
#052c66cb,0,NA,-79.37012259,43.65616273,13
red,10000,999 - Undetermined,-79.23554359,43.81071292,21
#052c66cb,0,NA,-79.38892291,43.64041484,21
#052c66cb,0,NA,-79.41116916,43.68462536,2
red,300,"23 - Distribution Equipment (includes panel boards, fuses, circuit br",-79.2938248,43.70382065,10
#052c66cb,0,NA,-79.46692782,43.7688521,10
#052c66cb,0,NA,-79.31352311,43.72602386,11
red,50,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.39300461,43.64056282,23
red,10000,"11 - Stove, Range-top burner",-79.26623923,43.81425272,17
#052c66cb,5000,999 - Undetermined,-79.4588803,43.76150953,20
#052c66cb,0,NA,-79.40254668,43.7475343,15
red,0,12 - Oven,-79.49109383,43.74684285,16
#052c66cb,0,NA,-79.26844139,43.76276194,16
#052c66cb,0,NA,-79.38585604,43.66799584,23
red,500,"11 - Stove, Range-top burner",-79.53055376,43.64677344,18
#052c66cb,0,NA,-79.37956802,43.6724289,20
#052c66cb,6500,999 - Undetermined,-79.49441954,43.66690598,21
red,30000,81 - Vehicle - Electrical,-79.28245435,43.72404788,4
#052c66cb,5000,999 - Undetermined,-79.2764082,43.69476256,9
#052c66cb,300,72 - Cutting/Welding Equipment,-79.421873540000007,43.6919354,9
#052c66cb,5000,82 - Vehicle - Mechanical,-79.45896633,43.63797013,10
red,5000,"73 - Blow Torch, Bunsen Burner",-79.3402809,43.77329155,14
#052c66cb,0,NA,-79.58380727,43.74681421,18
#052c66cb,0,NA,-79.31292843,43.75841473,20
#052c66cb,0,NA,-79.2432648,43.73646077,21
red,100000,69 - Other Processing Equipment,-79.61834405,43.73812438,21
#052c66cb,0,NA,-79.4042854,43.70986062,16
#052c66cb,0,NA,-79.38495387,43.66584042,18
red,100000,999 - Undetermined,-79.49615434,43.61084973,20
#052c66cb,0,NA,-79.29659877,43.80126823,5
#052c66cb,1000,999 - Undetermined,-79.57830983,43.73550449,5
#052c66cb,40000,999 - Undetermined,-79.209807,43.7502747,18
red,1000,"71 - Smoker's Articles (eg. cigarettes, cigars, pipes already ignited",-79.44950793,43.65374419,9
#052c66cb,0,NA,-79.41598616,43.65029768,10
#052c66cb,0,NA,-79.30865842,43.66364228,13
red,500,999 - Undetermined,-79.53756758,43.75573476,14
red,5000,55 - Candle,-79.42826515,43.65599957,12
#052c66cb,0,NA,-79.52006636,43.69206315,17
#052c66cb,10000,999 - Undetermined,-79.46721983,43.75192448,13
#052c66cb,0,NA,-79.52381568,43.64550979,15
#052c66cb,0,98 - Other,-79.45477474,43.67535382,20
red,2500,12 - Oven,-79.29101009,43.67192684,20
#052c66cb,0,NA,-79.53205231,43.59747361,20
#052c66cb,0,NA,-79.4997497,43.76657229,23
#052c66cb,0,NA,-79.49013329,43.61046691,1
#052c66cb,9000,81 - Vehicle - Electrical,-79.20834331,43.78797263,18
red,2000,43 - Clothes Dryer,-79.49909302,43.69055406,18
#052c66cb,0,NA,-79.37737034,43.64784629,19
red,0,"11 - Stove, Range-top burner",-79.37782375,43.643007,20
#052c66cb,0,999 - Undetermined,-79.27715306,43.75540708,21
red,17500,999 - Undetermined,-79.50338917,43.76978948,19
red,1000,999 - Undetermined,-79.45951334,43.7510839,20
#052c66cb,0,NA,-79.50979293,43.59441401,20
#052c66cb,0,NA,-79.46971575,43.64107751,21
red,1500,"11 - Stove, Range-top burner",-79.20151883,43.81784669,21
#052c66cb,0,NA,-79.5180236,43.60068263,23
#052c66cb,0,NA,-79.37935882,43.6541962,23
